name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Charged1	100	1	1	30	48	33		nec	30	1	44	charged	95	35	3										weap	head											0	0
Charged1	100	1	1	80		85		nec	30	1	44	charged	95	35	10										weap	head											0	0
Charged1	100	1	1	1	18	1		pal	1	1	44	charged	96	300	1										mele	ashd											0	0
Charged1	100	1	1	30		35		pal	1	1	44	charged	96	300	20										mele	ashd						scep					0	0
Charged1	100	1	1	6	24	6		pal	6	1	44	charged	101	300	1										mele	ashd	amul	circ									0	0
Charged1	100	1	1	18	50	18		pal	6	1	44	charged	101	300	20										amul	circ	mele	circ									0	0
Charged1	100	1	1	12	30	12		pal	12	1	44	charged	106	300	1										mele	ashd											0	0
Charged1	100	1	1	50		55		pal	12	1	44	charged	106	300	18										mele	ashd						scep					0	0
Charged1	100	1	1	18	36	18		pal	18	1	44	charged	111	300	1										mele	ashd											0	0
Charged1	100	1	1	38		43		pal	18	1	44	charged	111	300	16										mele	ashd											0	0
Charged1	100	1	1	18	36	18		pal	18	1	44	charged	112	300	1										mele	ashd											0	0
Charged1	100	1	1	50		45		pal	18	1	44	charged	112	300	20										mele	ashd											0	0
Charged1	100	1	1	24	42	25		pal	24	1	44	charged	116	30	2										mele	ashd											0	0
Charged1	100	1	1	45	70	45		pal	24	1	44	charged	116	30	15										mele	ashd						scep					0	0
Charged1	100	1	1	30	48	33		pal	30	1	44	charged	121	125	3										mele	ashd	glov										0	0
Charged1	100	1	1	80		85		pal	30	1	44	charged	121	125	24										glov	mele	glov										0	0
Charged1	100	1	1	1	18	1		bar	1	1	44	charged	126	300	1										phlm	mele											0	0
Charged1	100	1	1	10	23	10		bar	1	1	44	charged	126	300	10										mele	phlm						staf	wand	orb			0	0
Charged1	100	1	1	1	18	1		bar	1	1	44	charged	130	50	1										phlm	mele											0	0
Charged1	100	1	1	12	27	9		bar	1	1	44	charged	130	50	12										phlm	mele											0	0
Charged1	100	1	1	1	18	1		bar	1	1	44	charged	131	55	1										phlm	mele											0	0
Charged1	100	1	1	15	65	15		bar	1	1	44	charged	131	55	15										phlm	mele											0	0
Charged1	100	1	1	6	24	6		bar	6	1	44	charged	137	65	1										phlm	mele											0	0
Charged1	100	1	1	18	51	18		bar	6	1	44	charged	137	65	12										phlm	mele											0	0
Charged1	100	1	1	6	24	6		bar	6	1	44	charged	138	25	3										phlm	mele											0	0
Charged1	100	1	1	40		45		bar	6	1	44	charged	138	25	20										phlm	mele											0	0
Charged1	100	1	1	12	30	12		bar	12	1	44	charged	139	55	1										phlm	mele						staf	wand	orb			0	0
Charged1	100	1	1	24	50	24		bar	12	1	44	charged	139	55	12										mele	phlm											0	0
Charged1	100	1	1	12	30	12		bar	12	1	44	charged	142	300	1										phlm	mele											0	0
Charged1	100	1	1	50		55		bar	12	1	44	charged	142	300	21										phlm	mele											0	0
Charged1	100	1	1	18	36	18		bar	18	1	44	charged	144	300	1										phlm	mele											0	0
Charged1	100	1	1	40		36		bar	18	1	44	charged	144	300	19										mele	phlm						staf	wand	orb			0	0
Charged1	100	1	1	18	36	18		bar	18	1	44	charged	146	35	1										phlm	mele											0	0
Charged1	100	1	1	36	65	36		bar	18	1	44	charged	146	35	18										phlm	mele											0	0
Charged1	100	1	1	24	42	25		bar	24	1	44	charged	149	35	2										phlm	mele											0	0
Charged1	100	1	1	55		55		bar	24	1	44	charged	149	35	18										phlm	mele											0	0
Charged1	100	1	1	24	42	25		bar	24	1	44	charged	150	35	2										phlm	mele	amul										0	0
Charged1	100	1	1	50		68		bar	24	1	44	charged	150	35	15										amul	phlm	mele										0	0
Charged1	100	1	1	30	48	33		bar	30	1	44	charged	154	35	3										phlm	mele											0	0
Charged1	100	1	1	63		63		bar	30	1	44	charged	154	35	13										phlm	mele											0	0
Charged1	100	1	1	30	48	33		bar	30	1	44	charged	155	35	3										phlm	mele											0	0
Charged1	100	1	1	50		53		bar	30	1	44	charged	155	35	20										phlm	mele											0	0
Charged1	100	1	1	1	18	1		dru	1	1	44	charged	225	75	1										mele												0	0
Charged1	100	1	1	13	26	13		dru	1	1	44	charged	225	75	12										mele												0	0
Charged1	100	1	1	6	24	6		dru	6	1	44	charged	229	300	1										mele												0	0
Charged1	100	1	1	20	53	21		dru	6	1	44	charged	229	300	14										mele												0	0
Charged1	100	1	1	12	30	12		dru	12	1	44	charged	234	300	1										mele												0	0
Charged1	100	1	1	36	68	36		dru	12	1	44	charged	234	300	15										mele												0	0
Charged1	100	1	1	12	30	12		dru	12	1	44	charged	235	75	1										mele	tors											0	0
Charged1	100	1	1	60		55		dru	12	1	44	charged	235	75	19										tors	mele											0	0
Charged1	100	1	1	18	36	18		dru	18	1	44	charged	240	300	1										mele	amul	circ										0	0
Charged1	100	1	1	60		65		dru	18	1	44	charged	240	300	25										amul	circ	mele										0	0
Charged1	100	1	1	24	42	25		dru	24	1	44	charged	244	125	2										mele												0	0
Charged1	100	1	1	54		50		dru	24	1	44	charged	244	125	18										mele												0	0
Charged1	100	1	1	24	42	25		dru	24	1	44	charged	245	200	2										mele	amul	circ										0	0
Charged1	100	1	1	70		75		dru	24	1	44	charged	245	200	15										amul	circ	mele										0	0
Charged1	100	1	1	30	48	33		dru	30	1	44	charged	249	100	3										mele												0	0
Charged1	100	1	1	60		70		dru	30	1	44	charged	249	100	30										mele												0	0
Charged1	100	1	1	30	48	33		dru	30	1	44	charged	250	100	3										mele	amul	circ										0	0
Charged1	100	1	1	80		85		dru	30	1	44	charged	250	100	28										amul	circ	mele										0	0
Charged1	100	1	1	1	18	1		ass	1	1	44	charged	253	150	1										helm	mele											0	0
Charged1	100	1	1	8	28	10		ass	1	1	44	charged	253	150	10										helm	mele											0	0
Charged1	100	1	1	6	24	6		ass	6	1	44	charged	256	300	1										glov	mele											0	0
Charged1	100	1	1	15	28	12		ass	6	1	44	charged	256	300	9										glov	mele											0	0
Charged1	100	1	1	6	24	6		ass	6	1	44	charged	258	25	1										boot	mele											0	0
Charged1	100	1	1	40		45		ass	6	1	44	charged	258	25	12										boot	mele											0	0
Charged1	100	1	1	12	30	12		ass	12	1	44	charged	261	150	1										glov	mele											0	0
Charged1	100	1	1	24	61	24		ass	12	1	44	charged	261	150	12										glov	mele											0	0
Charged1	100	1	1	12	30	12		ass	12	1	44	charged	262	150	1										glov	mele											0	0
Charged1	100	1	1	24	61	24		ass	12	1	44	charged	262	150	13										glov	mele											0	0
Charged1	100	1	1	18	36	18		ass	18	1	44	charged	264	55	1										amul	mele											0	0
Charged1	100	1	1	60		65		ass	18	1	44	charged	264	55	15										amul	mele											0	0
Charged1	100	1	1	18	36	18		ass	18	1	44	charged	366	300	1										tors	mele											0	0
Charged1	100	1	1	38	80	38		ass	18	1	44	charged	266	300	20										tors	mele											0	0
Charged1	100	1	1	18	36	18		ass	18	1	44	charged	267	35	1										tors	amul	mele										0	0
Charged1	100	1	1	50		53		ass	18	1	44	charged	267	35	12										tors	amul	mele										0	0
Charged1	100	1	1	18	36	18		ass	18	1	44	charged	268	15	1										amul	mele											0	0
Charged1	100	1	1	33		33		ass	18	1	44	charged	268	15	15										amul	mele											0	0
Charged1	100	1	1	24	42	25		ass	24	1	44	charged	271	150	2										glov	mele											0	0
Charged1	100	1	1	38	80	35		ass	24	1	44	charged	271	150	13										glov	mele											0	0
Charged1	100	1	1	24	42	25		ass	24	1	44	charged	272	150	2										glov	mele											0	0
Charged1	100	1	1	35	75	35		ass	24	1	44	charged	272	150	10										glov	mele											0	0
Charged1	100	1	1	24	42	25		ass	24	1	44	charged	273	55	2										helm	mele											0	0
Charged1	100	1	1	48	86	48		ass	24	1	44	charged	273	55	22										helm	mele											0	0
Charged1	100	1	1	30	48	33		ass	30	1	44	charged	276	100	3										glov	mele											0	0
Charged1	100	1	1	70		60		ass	30	1	44	charged	276	100	17										glov	mele											0	0
Charged1	100	1	1	30	48	33		ass	30	1	44	charged	277	35	3										tors	mele											0	0
Charged1	100	1	1	50		50		ass	30	1	44	charged	277	35	20										tors	mele											0	0
Charged1	100	1	1	30	48	33		ass	30	1	44	charged	278	55	3										glov	mele											0	0
Charged1	100	1	1	57		61		ass	30	1	44	charged	278	55	19										glov	mele											0	0
Charged1	100	1	1	30	48	33		ass	30	1	44	charged	279	10	3										amul	mele											0	0
Charged1	100	1	1	80		85		ass	30	1	44	charged	279	10	18										amul	mele											0	0
